domain,item_id,item_name,sub_type,base_price,current_price,competitor_price,price_ratio,total_capacity,inventory_remaining,inventory_ratio,occupancy_rate,days_remaining,is_weekend,season,season_multiplier,special_event,event_multiplier,customer_segment,price_sensitivity,purchase_frequency,conversion_rate,booking_velocity,demand_score,units_booked
travel_package,PKG-01,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,32600.0,60500.0,1.856,18,6,0.333,0.643,16,0,Spring Festive,1.25,Major Event,1.5,Corporate Retreat,0.35,3.9,0.789,4.3,100.0,6
travel_package,PKG-02,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,23800.0,52900.0,2.223,22,7,0.318,0.661,14,1,Winter Peak,1.5,Holiday,1.35,Solo Backpacker,1.35,3.8,0.739,4.3,100.0,4
travel_package,PKG-03,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,50400.0,98300.0,1.95,15,5,0.333,0.697,31,1,Winter Peak,1.5,Holiday,1.35,Honeymooners,0.34,1.8,0.758,2.3,95.31,3
travel_package,PKG-04,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,46500.0,77900.0,1.675,15,2,0.133,0.867,7,0,Spring Festive,1.25,Festival,1.45,Family Group,0.88,0.4,0.641,1.3,81.73,2
travel_package,PKG-05,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,23500.0,24500.0,1.043,22,11,0.5,0.511,12,0,Autumn Regular,1.0,Normal Day,1.0,Family Group,0.88,0.5,0.33,2.3,35.05,1
travel_package,PKG-06,Golden Triangle Heritage 5D4N,Cultural/Heritage,21000.0,23100.0,32900.0,1.424,25,7,0.28,0.732,3,1,Autumn Regular,1.0,Holiday,1.35,Family Group,0.9,2.2,0.601,2.3,75.92,2
travel_package,PKG-07,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,21200.0,25300.0,1.193,35,2,0.057,0.938,3,1,Monsoon (Low),0.75,Festival,1.45,Family Group,0.84,1.5,0.621,3.3,78.52,2
travel_package,PKG-08,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,17700.0,31700.0,1.791,25,8,0.32,0.691,5,1,Spring Festive,1.25,Holiday,1.35,Solo Backpacker,1.33,1.6,0.739,2.3,99.76,3
travel_package,PKG-01,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,16900.0,15700.0,0.929,30,17,0.567,0.433,38,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.31,1.7,0.351,1.3,33.98,0
travel_package,PKG-02,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,33500.0,63500.0,1.896,18,5,0.278,0.71,20,0,Spring Festive,1.25,Major Event,1.5,Corporate Retreat,0.4,0.5,0.76,4.3,96.0,5
travel_package,PKG-03,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,21700.0,47600.0,2.194,35,2,0.057,0.95,7,0,Winter Peak,1.5,Festival,1.45,Honeymooners,0.32,0.2,0.784,2.3,98.93,2
travel_package,PKG-04,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,30300.0,24700.0,0.815,20,3,0.15,0.869,3,0,Monsoon (Low),0.75,Normal Day,1.0,Family Group,0.92,0.2,0.362,0.3,40.25,0
travel_package,PKG-05,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,45100.0,54400.0,1.206,15,6,0.4,0.586,36,1,Autumn Regular,1.0,Holiday,1.35,Corporate Retreat,0.42,2.1,0.636,3.3,77.49,3
travel_package,PKG-06,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,33900.0,79000.0,2.33,18,5,0.278,0.698,47,0,Winter Peak,1.5,Festival,1.45,Family Group,1.0,0.3,0.749,2.3,98.82,3
travel_package,PKG-07,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,24400.0,19300.0,0.791,22,8,0.364,0.641,15,0,Monsoon (Low),0.75,Normal Day,1.0,Honeymooners,0.32,0.0,0.383,1.3,38.91,0
travel_package,PKG-08,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,17900.0,21800.0,1.218,30,5,0.167,0.837,13,1,Autumn Regular,1.0,Holiday,1.35,Family Group,0.94,1.7,0.609,3.3,77.37,4
travel_package,PKG-01,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,16800.0,18700.0,1.113,25,15,0.6,0.387,49,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.29,0.0,0.436,1.3,46.65,0
travel_package,PKG-02,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,17400.0,43400.0,2.494,30,5,0.167,0.845,16,0,Winter Peak,1.5,Major Event,1.5,Corporate Retreat,0.38,1.9,0.788,3.3,100.0,3
travel_package,PKG-03,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,47800.0,78600.0,1.644,15,6,0.4,0.622,39,0,Spring Festive,1.25,Festival,1.45,Corporate Retreat,0.44,0.6,0.712,3.3,89.17,3
travel_package,PKG-04,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,25000.0,23300.0,0.932,22,10,0.455,0.552,21,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.34,0.1,0.41,0.3,43.09,0
travel_package,PKG-05,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,28900.0,21900.0,0.758,20,9,0.45,0.561,7,0,Monsoon (Low),0.75,Normal Day,1.0,Corporate Retreat,0.3,0.8,0.372,0.3,36.99,0
travel_package,PKG-06,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,19500.0,17500.0,0.897,25,7,0.28,0.724,24,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.37,1.0,0.448,1.3,49.02,2
travel_package,PKG-07,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,22600.0,15100.0,0.668,22,13,0.591,0.407,31,0,Monsoon (Low),0.75,Normal Day,1.0,Corporate Retreat,0.36,2.3,0.343,0.3,33.08,0
travel_package,PKG-08,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,44000.0,42100.0,0.957,15,9,0.6,0.381,47,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.3,1.7,0.354,0.3,34.41,0
travel_package,PKG-01,Golden Triangle Heritage 5D4N,Cultural/Heritage,21000.0,20700.0,44300.0,2.14,25,8,0.32,0.697,20,0,Winter Peak,1.5,Major Event,1.5,Family Group,0.9,2.4,0.762,3.3,100.0,4
travel_package,PKG-02,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,32600.0,33500.0,1.028,18,7,0.389,0.618,17,1,Monsoon (Low),0.75,Holiday,1.35,Solo Backpacker,1.3,2.1,0.457,1.3,57.37,1
travel_package,PKG-03,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,17500.0,34500.0,1.971,25,16,0.64,0.365,60,0,Winter Peak,1.5,Major Event,1.5,Solo Backpacker,1.3,1.2,0.622,2.3,82.05,3
travel_package,PKG-04,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,29900.0,27900.0,0.933,20,7,0.35,0.626,12,0,Autumn Regular,1.0,Normal Day,1.0,Family Group,0.88,1.3,0.373,0.3,41.49,1
travel_package,PKG-05,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,19100.0,15100.0,0.791,25,9,0.36,0.624,24,0,Monsoon (Low),0.75,Normal Day,1.0,Family Group,0.82,2.6,0.32,0.3,33.13,0
travel_package,PKG-06,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,47500.0,90500.0,1.905,15,3,0.2,0.798,14,1,Spring Festive,1.25,Holiday,1.35,Corporate Retreat,0.31,0.6,0.78,2.3,98.26,2
travel_package,PKG-07,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,19900.0,21600.0,1.085,35,13,0.371,0.634,21,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.21,1.4,0.475,0.3,51.88,0
travel_package,PKG-08,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,30200.0,29600.0,0.98,20,4,0.2,0.823,4,0,Autumn Regular,1.0,Normal Day,1.0,Corporate Retreat,0.39,1.3,0.414,1.3,44.07,1
travel_package,PKG-01,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,28900.0,31300.0,1.083,20,9,0.45,0.544,9,1,Monsoon (Low),0.75,Festival,1.45,Family Group,0.89,1.9,0.433,2.3,50.68,1
travel_package,PKG-02,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,24200.0,34900.0,1.442,22,13,0.591,0.431,18,1,Autumn Regular,1.0,Holiday,1.35,Family Group,0.93,1.4,0.558,5.3,69.68,4
travel_package,PKG-03,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,20100.0,43800.0,2.179,25,1,0.04,0.95,3,0,Winter Peak,1.5,Festival,1.45,Family Group,0.91,0.6,0.749,2.3,98.11,1
travel_package,PKG-04,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,18800.0,15400.0,0.819,25,8,0.32,0.694,4,0,Monsoon (Low),0.75,Normal Day,1.0,Honeymooners,0.32,0.9,0.407,1.3,42.41,1
travel_package,PKG-05,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,18200.0,17200.0,0.945,30,9,0.3,0.705,3,0,Autumn Regular,1.0,Normal Day,1.0,Family Group,0.84,0.4,0.492,4.3,59.03,2
travel_package,PKG-06,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,19500.0,27200.0,1.395,25,4,0.16,0.831,4,1,Autumn Regular,1.0,Holiday,1.35,Corporate Retreat,0.45,0.4,0.65,2.3,79.89,2
travel_package,PKG-07,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,20600.0,48900.0,2.374,35,8,0.229,0.763,11,0,Winter Peak,1.5,Festival,1.45,Honeymooners,0.29,1.1,0.792,0.3,100.0,1
travel_package,PKG-08,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,48600.0,54000.0,1.111,15,7,0.467,0.552,21,1,Monsoon (Low),0.75,Festival,1.45,Honeymooners,0.28,1.2,0.567,5.3,66.16,6
travel_package,PKG-01,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,21100.0,30100.0,1.427,35,13,0.371,0.639,3,1,Autumn Regular,1.0,Festival,1.45,Family Group,0.86,0.2,0.628,5.3,79.61,8
travel_package,PKG-02,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,29600.0,39000.0,1.318,20,10,0.5,0.5,30,1,Autumn Regular,1.0,Festival,1.45,Corporate Retreat,0.44,1.1,0.697,8.3,86.89,10
travel_package,PKG-03,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,47700.0,46300.0,0.971,15,5,0.333,0.652,17,0,Autumn Regular,1.0,Normal Day,1.0,Corporate Retreat,0.4,1.4,0.441,0.3,48.19,0
travel_package,PKG-04,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,25500.0,19200.0,0.753,20,16,0.8,0.207,60,0,Monsoon (Low),0.75,Normal Day,1.0,Honeymooners,0.26,2.0,0.344,1.3,32.53,1
travel_package,PKG-05,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,17600.0,16800.0,0.955,30,12,0.4,0.607,20,0,Autumn Regular,1.0,Normal Day,1.0,Family Group,0.92,0.2,0.388,0.3,44.15,1
travel_package,PKG-06,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,17500.0,18000.0,1.029,25,13,0.52,0.49,38,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.22,3.2,0.472,1.3,51.39,1
travel_package,PKG-07,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,33500.0,69500.0,2.075,18,6,0.333,0.67,33,0,Spring Festive,1.25,Major Event,1.5,Family Group,0.86,0.9,0.764,5.3,100.0,6
travel_package,PKG-08,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,17100.0,40000.0,2.339,25,14,0.56,0.444,60,0,Winter Peak,1.5,Major Event,1.5,Family Group,0.86,0.8,0.723,3.3,93.9,5
travel_package,PKG-01,Golden Triangle Heritage 5D4N,Cultural/Heritage,21000.0,21100.0,22900.0,1.085,25,12,0.48,0.525,22,1,Monsoon (Low),0.75,Festival,1.45,Honeymooners,0.34,5.0,0.578,2.3,68.3,1
travel_package,PKG-02,Golden Triangle Heritage 5D4N,Cultural/Heritage,21000.0,21900.0,25100.0,1.146,25,6,0.24,0.751,6,0,Autumn Regular,1.0,Normal Day,1.0,Family Group,0.89,0.5,0.388,1.3,43.8,0
travel_package,PKG-03,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,17300.0,32100.0,1.855,30,7,0.233,0.765,9,1,Spring Festive,1.25,Holiday,1.35,Honeymooners,0.24,2.5,0.795,0.3,100.0,1
travel_package,PKG-04,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,35100.0,69700.0,1.986,18,4,0.222,0.8,6,0,Spring Festive,1.25,Major Event,1.5,Corporate Retreat,0.38,1.5,0.788,1.3,100.0,2
travel_package,PKG-05,Golden Triangle Heritage 5D4N,Cultural/Heritage,21000.0,23800.0,34600.0,1.454,25,3,0.12,0.87,16,1,Autumn Regular,1.0,Festival,1.45,Family Group,0.88,1.6,0.763,6.3,100.0,3
travel_package,PKG-06,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,27700.0,28900.0,1.043,20,13,0.65,0.361,51,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.27,0.5,0.445,2.3,47.77,1
travel_package,PKG-07,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,17600.0,12200.0,0.693,30,18,0.6,0.412,30,0,Monsoon (Low),0.75,Normal Day,1.0,Honeymooners,0.32,0.5,0.354,1.3,34.43,0
travel_package,PKG-08,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,21300.0,24100.0,1.131,35,8,0.229,0.785,20,1,Monsoon (Low),0.75,Festival,1.45,Family Group,0.94,0.8,0.594,4.3,75.17,5
travel_package,PKG-01,Golden Triangle Heritage 5D4N,Cultural/Heritage,21000.0,21800.0,39100.0,1.794,25,4,0.16,0.836,4,0,Spring Festive,1.25,Major Event,1.5,Honeymooners,0.35,2.4,0.741,2.3,92.75,3
travel_package,PKG-02,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,18000.0,15300.0,0.85,25,11,0.44,0.579,14,0,Monsoon (Low),0.75,Normal Day,1.0,Family Group,0.92,1.8,0.303,0.3,31.41,0
travel_package,PKG-03,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,49300.0,84300.0,1.71,15,3,0.2,0.798,15,1,Spring Festive,1.25,Festival,1.45,Family Group,0.79,0.1,0.767,4.3,100.0,3
travel_package,PKG-04,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,26100.0,63800.0,2.444,22,2,0.091,0.904,3,0,Winter Peak,1.5,Major Event,1.5,Corporate Retreat,0.44,1.9,0.785,2.3,100.0,2
travel_package,PKG-05,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,25900.0,61200.0,2.363,22,3,0.136,0.857,20,0,Winter Peak,1.5,Festival,1.45,Honeymooners,0.27,0.3,0.793,2.3,100.0,3
travel_package,PKG-06,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,29300.0,54400.0,1.857,20,6,0.3,0.708,21,0,Spring Festive,1.25,Festival,1.45,Honeymooners,0.34,1.8,0.728,4.3,90.82,6
travel_package,PKG-07,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,32600.0,26300.0,0.807,18,6,0.333,0.687,10,0,Monsoon (Low),0.75,Normal Day,1.0,Honeymooners,0.31,1.8,0.442,0.3,47.62,1
travel_package,PKG-08,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,19300.0,30700.0,1.591,25,8,0.32,0.662,13,0,Spring Festive,1.25,Major Event,1.5,Family Group,0.93,0.3,0.603,3.3,76.47,3
travel_package,PKG-01,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,21100.0,20100.0,0.953,35,6,0.171,0.832,3,1,Monsoon (Low),0.75,Holiday,1.35,Family Group,0.87,2.8,0.551,2.3,68.14,4
travel_package,PKG-02,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,47000.0,41700.0,0.887,15,7,0.467,0.524,21,0,Autumn Regular,1.0,Normal Day,1.0,Honeymooners,0.33,1.3,0.437,0.3,46.98,0
travel_package,PKG-03,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,47700.0,103200.0,2.164,15,2,0.133,0.896,7,0,Winter Peak,1.5,Major Event,1.5,Corporate Retreat,0.4,1.8,0.787,3.3,100.0,2
travel_package,PKG-04,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,22500.0,22700.0,1.009,22,13,0.591,0.414,54,0,Autumn Regular,1.0,Normal Day,1.0,Family Group,0.91,2.6,0.341,1.3,36.92,2
travel_package,PKG-05,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,17500.0,39600.0,2.263,30,2,0.067,0.95,11,0,Winter Peak,1.5,Festival,1.45,Honeymooners,0.37,0.4,0.788,2.3,100.0,2
travel_package,PKG-06,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,25600.0,63600.0,2.484,22,3,0.136,0.866,29,0,Winter Peak,1.5,Major Event,1.5,Corporate Retreat,0.35,2.0,0.789,2.3,100.0,3
travel_package,PKG-07,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,27400.0,50100.0,1.828,22,3,0.136,0.854,23,1,Spring Festive,1.25,Festival,1.45,Family Group,0.86,3.1,0.764,5.3,100.0,3
travel_package,PKG-08,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,17000.0,33900.0,1.994,30,7,0.233,0.775,18,1,Winter Peak,1.5,Holiday,1.35,Family Group,0.9,0.7,0.762,2.3,100.0,3
travel_package,PKG-01,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,30300.0,50600.0,1.67,20,5,0.25,0.77,17,0,Spring Festive,1.25,Major Event,1.5,Family Group,0.89,2.4,0.656,2.3,84.14,4
travel_package,PKG-02,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,18900.0,24400.0,1.291,25,5,0.2,0.794,3,1,Autumn Regular,1.0,Holiday,1.35,Solo Backpacker,1.3,2.1,0.597,4.3,78.24,4
travel_package,PKG-03,Golden Triangle Heritage 5D4N,Cultural/Heritage,21000.0,22800.0,53800.0,2.36,25,3,0.12,0.888,9,0,Winter Peak,1.5,Major Event,1.5,Honeymooners,0.24,0.7,0.795,1.3,100.0,2
travel_package,PKG-04,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,27400.0,37500.0,1.369,20,12,0.6,0.384,60,1,Autumn Regular,1.0,Holiday,1.35,Honeymooners,0.25,1.0,0.649,3.3,78.25,2
travel_package,PKG-05,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,35000.0,64100.0,1.831,18,4,0.222,0.804,4,1,Spring Festive,1.25,Holiday,1.35,Family Group,0.9,2.4,0.762,3.3,100.0,4
travel_package,PKG-06,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,52600.0,126000.0,2.395,15,1,0.067,0.95,8,0,Winter Peak,1.5,Festival,1.45,Family Group,0.86,1.1,0.764,3.3,100.0,1
travel_package,PKG-07,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,21300.0,16900.0,0.793,35,11,0.314,0.675,7,0,Monsoon (Low),0.75,Normal Day,1.0,Honeymooners,0.3,0.3,0.359,1.3,35.17,0
travel_package,PKG-08,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,31300.0,57400.0,1.834,20,4,0.2,0.787,4,0,Spring Festive,1.25,Major Event,1.5,Family Group,0.91,1.3,0.715,4.3,93.04,4
travel_package,PKG-01,Golden Triangle Heritage 5D4N,Cultural/Heritage,21000.0,21800.0,20000.0,0.917,25,12,0.48,0.523,36,1,Monsoon (Low),0.75,Holiday,1.35,Honeymooners,0.32,0.1,0.48,3.3,53.34,2
travel_package,PKG-02,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,18300.0,26900.0,1.47,25,10,0.4,0.582,13,1,Autumn Regular,1.0,Festival,1.45,Family Group,0.92,1.4,0.636,2.3,81.32,3
travel_package,PKG-03,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,27800.0,63500.0,2.284,20,8,0.4,0.623,20,0,Winter Peak,1.5,Major Event,1.5,Family Group,0.92,1.3,0.761,3.3,100.0,4
travel_package,PKG-04,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,18000.0,37800.0,2.1,25,8,0.32,0.668,17,0,Spring Festive,1.25,Major Event,1.5,Family Group,0.93,2.7,0.72,2.3,93.93,2
travel_package,PKG-05,Himachal Adventure & Treks 6D5N,Adventure/Sports,17800.0,17500.0,40600.0,2.32,25,9,0.36,0.623,43,0,Winter Peak,1.5,Festival,1.45,Honeymooners,0.27,0.6,0.793,1.3,100.0,2
travel_package,PKG-06,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,19900.0,13600.0,0.683,35,14,0.4,0.588,18,0,Monsoon (Low),0.75,Normal Day,1.0,Corporate Retreat,0.41,0.7,0.39,2.3,40.58,1
travel_package,PKG-07,Andaman Island Reef Explorer 5D4N,Island/Diving,32000.0,33700.0,58900.0,1.748,18,7,0.389,0.628,23,1,Spring Festive,1.25,Festival,1.45,Honeymooners,0.31,3.6,0.754,4.3,94.48,6
travel_package,PKG-08,Kashmir Paradise Valley Tour 6D5N,Hills/Scenic,28000.0,30300.0,69900.0,2.307,20,4,0.2,0.808,13,1,Winter Peak,1.5,Festival,1.45,Family Group,0.88,0.6,0.763,5.3,100.0,4
travel_package,PKG-01,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,51600.0,104700.0,2.029,15,2,0.133,0.891,6,0,Winter Peak,1.5,Major Event,1.5,Honeymooners,0.28,1.3,0.793,2.3,100.0,2
travel_package,PKG-02,Kerala Backwaters & Tea Hills 5D4N,Nature/Wellness,19500.0,19400.0,26500.0,1.366,35,22,0.629,0.368,60,1,Autumn Regular,1.0,Festival,1.45,Corporate Retreat,0.38,1.3,0.591,2.3,70.45,3
travel_package,PKG-03,Dubai Extravaganza & Safari 5D4N,International Tour,45000.0,45500.0,47900.0,1.053,15,6,0.4,0.604,4,0,Autumn Regular,1.0,Normal Day,1.0,Family Group,0.9,0.8,0.392,3.3,44.52,1
travel_package,PKG-04,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,24800.0,35200.0,1.419,22,8,0.364,0.622,19,1,Autumn Regular,1.0,Holiday,1.35,Honeymooners,0.25,2.3,0.627,1.3,74.85,1
travel_package,PKG-05,Rajasthan Royal Palaces Safari 4D3N,Heritage/Luxury,24000.0,26200.0,52600.0,2.008,22,5,0.227,0.775,17,0,Winter Peak,1.5,Major Event,1.5,Family Group,0.84,0.7,0.76,3.3,99.23,4
travel_package,PKG-06,Goa Beach & Nightlife Getaway 4D3N,Coastal/Leisure,16500.0,15600.0,19300.0,1.237,30,19,0.633,0.378,31,0,Autumn Regular,1.0,Normal Day,1.0,Family Group,0.91,1.1,0.461,4.3,54.96,3
